sa2_code,indicator_key,component_key,value,unit,reference_period,source_id
211051285,transport_access,sa2_area,111716524.19325787,m2,Boundary 2021,abs-sa2-2021
211051285,green_space_per_resident,eligible_open_space_area,1152616.062157098,m2,Observation date unverified,vpa-open-space-snapshot
211051285,green_space_per_resident,population_denominator,7996,persons,2025-06-30,abs-erp-2024-25
211051286,population_growth,population_start,17006,persons,2020-06-30,abs-erp-2024-25
211051286,population_growth,population_end,17087,persons,2025-06-30,abs-erp-2024-25
211051286,transport_access,weighted_index_area_sum,28476867.91397764,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
211051286,transport_access,valid_intersection_area,729416406.0870814,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
211051286,transport_access,sa2_area,729416424.2360982,m2,Boundary 2021,abs-sa2-2021
211051286,green_space_per_resident,eligible_open_space_area,284107180.34826374,m2,Observation date unverified,vpa-open-space-snapshot
211051286,green_space_per_resident,population_denominator,17087,persons,2025-06-30,abs-erp-2024-25
212011289,population_growth,population_start,18838,persons,2020-06-30,abs-erp-2024-25
212011289,population_growth,population_end,19043,persons,2025-06-30,abs-erp-2024-25
212011289,transport_access,weighted_index_area_sum,22879270.787367046,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
212011289,transport_access,valid_intersection_area,371473321.7634757,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
212011289,transport_access,sa2_area,371473321.7634766,m2,Boundary 2021,abs-sa2-2021
212011289,green_space_per_resident,eligible_open_space_area,41547619.80640825,m2,Observation date unverified,vpa-open-space-snapshot
212011289,green_space_per_resident,population_denominator,19043,persons,2025-06-30,abs-erp-2024-25
212011546,population_growth,population_start,22381,persons,2020-06-30,abs-erp-2024-25
212011546,population_growth,population_end,29524,persons,2025-06-30,abs-erp-2024-25
212011546,transport_access,weighted_index_area_sum,15730751.347890375,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
212011546,transport_access,valid_intersection_area,33240512.45232718,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
212011546,transport_access,sa2_area,33240512.452327333,m2,Boundary 2021,abs-sa2-2021
212011546,green_space_per_resident,eligible_open_space_area,1661829.9325451655,m2,Observation date unverified,vpa-open-space-snapshot
212011546,green_space_per_resident,population_denominator,29524,persons,2025-06-30,abs-erp-2024-25
212011547,population_growth,population_start,9701,persons,2020-06-30,abs-erp-2024-25
212011547,population_growth,population_end,10366,persons,2025-06-30,abs-erp-2024-25
212011547,transport_access,weighted_index_area_sum,10947656.789148651,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
212011547,transport_access,valid_intersection_area,365795194.0241495,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
212011547,transport_access,sa2_area,365796819.02159405,m2,Boundary 2021,abs-sa2-2021
212011547,green_space_per_resident,eligible_open_space_area,7257339.91750229,m2,Observation date unverified,vpa-open-space-snapshot
212011547,green_space_per_resident,population_denominator,10366,persons,2025-06-30,abs-erp-2024-25
212011548,population_growth,population_start,9387,persons,2020-06-30,abs-erp-2024-25
212011548,population_growth,population_end,12598,persons,2025-06-30,abs-erp-2024-25
212011548,transport_access,weighted_index_area_sum,1512980.1098581692,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
212011548,transport_access,valid_intersection_area,414248830.7113222,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
212011548,transport_access,sa2_area,414496052.8254729,m2,Boundary 2021,abs-sa2-2021
212011548,green_space_per_resident,eligible_open_space_area,9352665.66059906,m2,Observation date unverified,vpa-open-space-snapshot
212011548,green_space_per_resident,population_denominator,12598,persons,2025-06-30,abs-erp-2024-25
212011549,population_growth,population_start,15625,persons,2020-06-30,abs-erp-2024-25
212011549,population_growth,population_end,16593,persons,2025-06-30,abs-erp-2024-25
212011549,transport_access,weighted_index_area_sum,6271584.095925101,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
212011549,transport_access,valid_intersection_area,18921723.835684445,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
212011549,transport_access,sa2_area,18921723.835684564,m2,Boundary 2021,abs-sa2-2021
212011549,green_space_per_resident,eligible_open_space_area,751241.9556169875,m2,Observation date unverified,vpa-open-space-snapshot
212011549,green_space_per_resident,population_denominator,16593,persons,2025-06-30,abs-erp-2024-25
212011550,population_growth,population_start,7128,persons,2020-06-30,abs-erp-2024-25
212011550,population_growth,population_end,10502,persons,2025-06-30,abs-erp-2024-25
212011550,transport_access,weighted_index_area_sum,2049436.2915515262,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
212011550,transport_access,valid_intersection_area,24669135.952070795,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
212011550,transport_access,sa2_area,24669135.952071026,m2,Boundary 2021,abs-sa2-2021
212011550,green_space_per_resident,eligible_open_space_area,1292459.5465293296,m2,Observation date unverified,vpa-open-space-snapshot
212011550,green_space_per_resident,population_denominator,10502,persons,2025-06-30,abs-erp-2024-25
212011551,population_growth,population_start,6215,persons,2020-06-30,abs-erp-2024-25
212011551,population_growth,population_end,6778,persons,2025-06-30,abs-erp-2024-25
212011551,transport_access,weighted_index_area_sum,11536099.064841913,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
212011551,transport_access,valid_intersection_area,30929071.89917799,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
212011551,transport_access,sa2_area,30929071.899177656,m2,Boundary 2021,abs-sa2-2021
212011551,green_space_per_resident,eligible_open_space_area,730106.6078776856,m2,Observation date unverified,vpa-open-space-snapshot
212011551,green_space_per_resident,population_denominator,6778,persons,2025-06-30,abs-erp-2024-25
212011552,population_growth,population_start,27387,persons,2020-06-30,abs-erp-2024-25
212011552,population_growth,population_end,28194,persons,2025-06-30,abs-erp-2024-25
212011552,transport_access,weighted_index_area_sum,24263533.855756357,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
212011552,transport_access,valid_intersection_area,22270203.382404726,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
212011552,transport_access,sa2_area,22270203.382404696,m2,Boundary 2021,abs-sa2-2021
212011552,green_space_per_resident,eligible_open_space_area,1518346.6862966146,m2,Observation date unverified,vpa-open-space-snapshot
212011552,green_space_per_resident,population_denominator,28194,persons,2025-06-30,abs-erp-2024-25
212021293,population_growth,population_start,23710,persons,2020-06-30,abs-erp-2024-25
212021293,population_growth,population_end,23637,persons,2025-06-30,abs-erp-2024-25
212021293,transport_access,weighted_index_area_sum,45692300.10852145,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
212021293,transport_access,valid_intersection_area,19742013.89935205,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
212021293,transport_access,sa2_area,19742013.89935242,m2,Boundary 2021,abs-sa2-2021
212021293,green_space_per_resident,eligible_open_space_area,3848397.4727956424,m2,Observation date unverified,vpa-open-space-snapshot
212021293,green_space_per_resident,population_denominator,23637,persons,2025-06-30,abs-erp-2024-25
212021295,population_growth,population_start,12513,persons,2020-06-30,abs-erp-2024-25
212021295,population_growth,population_end,12893,persons,2025-06-30,abs-erp-2024-25
212021295,transport_access,weighted_index_area_sum,20291332.21825086,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
212021295,transport_access,valid_intersection_area,5192127.251466496,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
212021295,transport_access,sa2_area,5192127.2514665425,m2,Boundary 2021,abs-sa2-2021
212021295,green_space_per_resident,eligible_open_space_area,935678.6829821686,m2,Observation date unverified,vpa-open-space-snapshot
212021295,green_space_per_resident,population_denominator,12893,persons,2025-06-30,abs-erp-2024-25
212021297,population_growth,population_start,11968,persons,2020-06-30,abs-erp-2024-25
212021297,population_growth,population_end,12009,persons,2025-06-30,abs-erp-2024-25
212021297,transport_access,weighted_index_area_sum,22418712.941603385,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
212021297,transport_access,valid_intersection_area,8054544.5263653835,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
212021297,transport_access,sa2_area,8054544.526365474,m2,Boundary 2021,abs-sa2-2021
212021297,green_space_per_resident,eligible_open_space_area,575464.8858997886,m2,Observation date unverified,vpa-open-space-snapshot
212021297,green_space_per_resident,population_denominator,12009,persons,2025-06-30,abs-erp-2024-25
212021299,population_growth,population_start,8365,persons,2020-06-30,abs-erp-2024-25
212021299,population_growth,population_end,8237,persons,2025-06-30,abs-erp-2024-25
212021299,transport_access,weighted_index_area_sum,4685250.591778499,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
212021299,transport_access,valid_intersection_area,34399266.458361536,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
212021299,transport_access,sa2_area,34399266.458361425,m2,Boundary 2021,abs-sa2-2021
212021299,green_space_per_resident,eligible_open_space_area,2725866.0515819937,m2,Observation date unverified,vpa-open-space-snapshot
212021299,green_space_per_resident,population_denominator,8237,persons,2025-06-30,abs-erp-2024-25
212021453,population_growth,population_start,12458,persons,2020-06-30,abs-erp-2024-25
212021453,population_growth,population_end,12175,persons,2025-06-30,abs-erp-2024-25
212021453,transport_access,weighted_index_area_sum,15646935.78438986,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
212021453,transport_access,valid_intersection_area,14471221.250897266,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
212021453,transport_access,sa2_area,14471221.250897102,m2,Boundary 2021,abs-sa2-2021
212021453,green_space_per_resident,eligible_open_space_area,5113642.645960404,m2,Observation date unverified,vpa-open-space-snapshot
212021453,green_space_per_resident,population_denominator,12175,persons,2025-06-30,abs-erp-2024-25
212021454,population_growth,population_start,13845,persons,2020-06-30,abs-erp-2024-25
212021454,population_growth,population_end,13539,persons,2025-06-30,abs-erp-2024-25
212021454,transport_access,weighted_index_area_sum,22229217.643690605,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
212021454,transport_access,valid_intersection_area,5586362.36627022,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
212021454,transport_access,sa2_area,5586362.366270293,m2,Boundary 2021,abs-sa2-2021
212021454,green_space_per_resident,eligible_open_space_area,458229.4355805156,m2,Observation date unverified,vpa-open-space-snapshot
212021454,green_space_per_resident,population_denominator,13539,persons,2025-06-30,abs-erp-2024-25
212021455,population_growth,population_start,13888,persons,2020-06-30,abs-erp-2024-25
212021455,population_growth,population_end,13618,persons,2025-06-30,abs-erp-2024-25
212021455,transport_access,weighted_index_area_sum,10139286.117713997,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
212021455,transport_access,valid_intersection_area,4872825.981389483,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
212021455,transport_access,sa2_area,4872825.981389505,m2,Boundary 2021,abs-sa2-2021
212021455,green_space_per_resident,eligible_open_space_area,631273.7950108241,m2,Observation date unverified,vpa-open-space-snapshot
212021455,green_space_per_resident,population_denominator,13618,persons,2025-06-30,abs-erp-2024-25
212021456,population_growth,population_start,15170,persons,2020-06-30,abs-erp-2024-25
212021456,population_growth,population_end,15484,persons,2025-06-30,abs-erp-2024-25
212021456,transport_access,weighted_index_area_sum,33952652.370781146,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
212021456,transport_access,valid_intersection_area,9303106.641506512,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
212021456,transport_access,sa2_area,9303106.641506337,m2,Boundary 2021,abs-sa2-2021
212021456,green_space_per_resident,eligible_open_space_area,1453239.9769541968,m2,Observation date unverified,vpa-open-space-snapshot
212021456,green_space_per_resident,population_denominator,15484,persons,2025-06-30,abs-erp-2024-25
212021553,population_growth,population_start,17923,persons,2020-06-30,abs-erp-2024-25
212021553,population_growth,population_end,20765,persons,2025-06-30,abs-erp-2024-25
212021553,transport_access,weighted_index_area_sum,19992991.93852847,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
212021553,transport_access,valid_intersection_area,9881007.039636202,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
212021553,transport_access,sa2_area,9881007.039636366,m2,Boundary 2021,abs-sa2-2021
212021553,green_space_per_resident,eligible_open_space_area,868297.559476064,m2,Observation date unverified,vpa-open-space-snapshot
212021553,green_space_per_resident,population_denominator,20765,persons,2025-06-30,abs-erp-2024-25
212021554,population_growth,population_start,11196,persons,2020-06-30,abs-erp-2024-25
212021554,population_growth,population_end,13243,persons,2025-06-30,abs-erp-2024-25
212021554,transport_access,weighted_index_area_sum,8845839.337218458,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
212021554,transport_access,valid_intersection_area,4970234.444099372,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
212021554,transport_access,sa2_area,4970234.444099293,m2,Boundary 2021,abs-sa2-2021
212021554,green_space_per_resident,eligible_open_space_area,874008.4946657191,m2,Observation date unverified,vpa-open-space-snapshot
212021554,green_space_per_resident,population_denominator,13243,persons,2025-06-30,abs-erp-2024-25
212031300,population_growth,population_start,21673,persons,2020-06-30,abs-erp-2024-25
212031300,population_growth,population_end,22708,persons,2025-06-30,abs-erp-2024-25
212031300,transport_access,weighted_index_area_sum,43124643.51294945,access_index*m2,Retrieved 2026-09-08,dtp-ptal-snapshot
212031300,transport_access,valid_intersection_area,13023697.398299964,m2,Retrieved 2026-09-08,dtp-ptal-snapshot
212031300,transport_access,sa2_area,13023697.398300303,m2,Boundary 2021,abs-sa2-2021
212031300,green_space_per_resident,eligible_open_space_area,1630961.2653718626,m2,Observation date unverified,vpa-open-space-snapshot
212031300,green_space_per_resident,population_denominator,22708,persons,2025-06-30,abs-erp-2024-25
